,0
872,3.7880216
873,2.1311615
874,4.5069857
875,7.968148
876,10.574261
877,7.901789
878,4.523649
879,1.7206311
880,-0.051620528
881,2.1972191
882,3.8274477
883,2.887137
884,8.07103
885,11.824621
886,10.947199
887,12.461749
888,9.079098
889,4.970118
890,8.237304
891,9.300675
892,4.917138
893,4.400446
894,11.156516
895,8.970498
896,6.22597
897,5.5538864
898,5.079418
899,6.4971695
900,7.6029153
901,10.063116
902,5.278654
903,2.6901834
904,7.902278
905,14.604666
906,15.295085
907,18.250051
908,23.14246
909,26.639051
910,29.139534
911,28.872196
912,27.978115
913,27.05525
914,28.253056
915,30.379631
916,31.609562
917,29.614817
918,25.691729
919,18.520208
920,13.545542
921,10.67384
922,9.437366
923,7.1261497
924,5.1225677
925,7.242024
926,7.2208886
927,7.759538
928,9.741352
929,9.097847
930,10.7528715
931,15.888881
932,23.013811
933,23.857704
934,24.532461
935,22.360033
936,20.132502
937,16.392467
938,14.836514
939,14.680202
940,14.93767
941,13.516791
942,12.063033
943,10.294286
944,8.904357
945,4.7841
946,2.6003184
947,3.3212268
948,5.066881
949,6.0156655
950,6.6598563
951,5.2142787
952,5.2179036
953,5.320174
954,9.812999
955,14.284799
956,19.380482
957,21.323944
958,22.121893
959,20.882236
960,19.20696
961,15.239963
962,14.401352
963,14.162695
964,16.00154
965,13.057559
966,11.389508
967,7.9560823
968,3.6650872
969,1.0942822
970,2.2653778
971,3.3241212
972,4.402521
973,4.2220535
974,3.5014877
975,1.8190275
976,2.016352
977,4.1730156
978,8.08064
979,11.3738575
980,14.57576
981,18.18987
982,21.663008
983,24.35765
984,24.90707
985,24.749111
986,24.886997
987,24.765697
988,22.857563
989,19.8318
990,17.68016
991,14.4713745
992,10.02791
993,6.7357354
994,3.4249356
995,1.402322
996,1.6262304
997,2.7024148
998,2.349799
999,2.2884233
1000,1.6829511
1001,3.7480464
1002,7.5880947
1003,15.240467
1004,16.41305
1005,18.365051
1006,20.492666
1007,23.7967
1008,22.157255
1009,20.399452
1010,18.355904
1011,17.756739
1012,17.480919
1013,17.821493
1014,18.247953
1015,19.915365
1016,16.346123
1017,10.87931
1018,4.9894447
1019,2.863455
1020,2.4377503
1021,3.0386145
1022,4.6954565
1023,7.7766695
1024,10.035374
1025,12.576321
1026,11.929499
1027,16.794905
1028,20.646704
1029,21.822786
1030,20.14836
1031,16.767134
1032,12.929428
1033,9.019184
1034,9.111883
1035,8.230107
1036,6.319695
1037,5.4237432
1038,7.719621
1039,8.607904
1040,5.3612156
1041,6.356478
1042,5.211025
1043,6.470779
1044,5.5605965
1045,11.020436
1046,8.0085335
1047,4.3681617
1048,8.440038
1049,12.163497
1050,13.058621
1051,15.531211
1052,21.491428
1053,18.72629
1054,17.967167
1055,13.668206
1056,9.237729
1057,7.2696548
1058,10.276927
1059,13.844234
1060,16.234713
1061,16.050772
1062,13.1551895
1063,8.435312
1064,4.0612617
1065,4.208428
1066,7.511975
1067,12.702278
1068,9.934051
1069,9.383993
1070,7.393741
1071,6.3457055
1072,7.840569
1073,15.869702
1074,18.25473
1075,21.650766
1076,23.584486
1077,25.67526
1078,24.69509
1079,22.650225
1080,18.04119
1081,15.1149025
1082,16.916748
1083,21.149208
1084,23.146748
1085,22.649727
1086,21.890827
1087,17.372877
1088,10.572431
1089,5.249535
1090,5.6785355
1091,6.6828485
1092,9.679892
1093,10.281979
1094,9.910065
1095,12.456561
1096,12.512563
1097,13.587412
1098,19.313211
1099,25.356396
1100,28.87739
1101,29.63587
1102,30.99852
1103,28.651384
1104,25.073399
1105,21.708548
1106,20.675587
1107,18.931181
1108,19.662542
1109,19.560717
1110,18.538765
1111,15.636116
1112,11.786191
1113,8.261581
1114,6.2290587
1115,8.549028
1116,10.434905
1117,10.60146
1118,8.156301
1119,9.685935
1120,11.522835
1121,13.01796
1122,19.320393
1123,22.882397
1124,26.090933
1125,27.996012
1126,29.487406
1127,25.52652
1128,21.430752
1129,17.043417
1130,17.454113
1131,17.769331
1132,19.47733
1133,21.103413
1134,21.185627
1135,19.230911
1136,19.014965
1137,17.995876
1138,16.613577
1139,16.74784
1140,19.294504
1141,17.704273
1142,17.735586
1143,16.68969
1144,20.896723
1145,22.21072
1146,26.031406
1147,30.677792
1148,38.930008
1149,42.857395
1150,44.56014
1151,41.51684
1152,38.705196
1153,34.029964
1154,30.594667
1155,32.087795
1156,32.804844
1157,30.266083
1158,25.777946
1159,22.329657
1160,22.110205
1161,20.268366
1162,23.318207
1163,23.887894
1164,24.806793
1165,19.701345
1166,20.253927
1167,14.300822
1168,17.02227
1169,20.855988
1170,24.809814
1171,27.50046
1172,31.239655
1173,27.988451
1174,29.648771
1175,36.13383
1176,38.95929
1177,41.775524
1178,42.678574
1179,39.205353
1180,38.5848
1181,41.113262
1182,39.517036
1183,37.07454
1184,34.49325
1185,28.902214
1186,24.609451
1187,25.980492
1188,29.596455
1189,27.637472
1190,28.256145
1191,32.191162
1192,33.70297
1193,34.295326
1194,40.81488
1195,47.49164
1196,51.51849
1197,52.591568
1198,52.49387
1199,50.08412
1200,45.114323
1201,42.196026
1202,45.365654
1203,50.35643
1204,50.606018
1205,47.69236
1206,44.77567
1207,40.575794
1208,36.05971
1209,34.524483
1210,35.638412
1211,32.29893
1212,30.837173
1213,26.258986
1214,33.25613
1215,30.170633
1216,33.91342
1217,36.571285
1218,41.80219
1219,43.342026
1220,53.40657
1221,54.79512
1222,57.700798
1223,54.071224
1224,50.97435
1225,45.592094
1226,42.89476
1227,41.671535
1228,41.060402
1229,38.22975
1230,36.978424
1231,36.49289
1232,33.89061
1233,37.61675
1234,35.90479
1235,32.092182
1236,36.953754
1237,37.998356
1238,33.88065
1239,38.559807
1240,42.654224
1241,38.85123
1242,45.131325
1243,51.817173
1244,57.487904
1245,58.85512
1246,60.86738
1247,57.91999
1248,54.086994
1249,48.084526
1250,46.44453
1251,46.667305
1252,47.5396
1253,45.8549
1254,39.85861
1255,39.441452
1256,37.250095
1257,38.50117
1258,37.201744
1259,42.180374
1260,41.760372
1261,42.07873
1262,41.36856
1263,44.129738
1264,44.644333
1265,46.62861
1266,50.805218
1267,56.980145
1268,58.89502
1269,58.961006
1270,58.014065
1271,55.504356
1272,50.445114
1273,46.043526
1274,44.219677
1275,43.920048
1276,46.113235
1277,46.83952
1278,42.584846
1279,42.412117
1280,41.521763
1281,39.73314
1282,40.44366
1283,43.817432
1284,44.582737
1285,43.0146
1286,43.36902
1287,43.11934
1288,43.8575
1289,44.841076
1290,49.886658
1291,54.35592
1292,57.16956
1293,59.405212
1294,58.7502
1295,55.111813
1296,51.294975
1297,47.0793
1298,44.245785
1299,44.192
1300,47.89821
1301,49.8389
1302,47.15393
1303,44.747253
1304,41.182816
1305,36.588913
1306,33.79014
1307,36.090145
1308,34.58446
1309,30.840033
1310,29.884193
1311,29.375277
1312,24.18436
1313,29.97004
1314,30.90146
1315,34.26023
1316,42.324566
1317,48.191204
1318,43.713444
1319,43.463154
1320,42.9308
1321,38.919563
1322,41.852386
1323,48.707607
1324,51.83191
1325,54.19716
1326,51.30603
1327,46.753246
1328,42.3656
1329,41.623795
1330,35.542313
1331,34.53937
1332,32.446247
1333,28.159473
1334,25.542305
1335,27.781391
1336,30.216745
1337,30.502537
1338,32.8107
1339,42.662228
1340,45.980972
1341,48.96939
1342,54.126022
1343,58.869152
1344,56.412884
1345,52.88436
1346,52.354015
1347,54.990685
1348,58.338985
1349,61.334473
1350,65.44319
1351,63.93162
1352,58.002384
1353,53.666138
1354,50.114033
1355,44.75822
1356,39.654457
1357,35.63493
1358,32.11935
1359,32.487
1360,35.041843
1361,39.908184
1362,44.052677
1363,49.851257
1364,53.801754
1365,55.989693
1366,54.605324
1367,52.008537
1368,47.65785
1369,42.03608
1370,42.699394
1371,46.67949
1372,50.41415
1373,47.866
1374,47.315666
1375,43.33842
1376,39.716915
1377,35.501057
1378,36.584545
1379,35.627655
1380,34.07804
1381,30.610233
1382,32.848423
1383,35.19968
1384,37.10927
1385,38.300915
1386,41.502583
1387,47.347446
1388,54.050243
1389,57.3811
1390,59.298183
1391,56.33575
1392,52.81155
1393,49.41296
1394,50.992157
1395,55.650368
1396,56.971043
1397,51.057503
1398,48.324055
1399,43.14481
1400,38.338924
1401,38.06377
1402,37.43163
1403,35.048622
1404,33.38274
1405,33.606575
1406,36.452454
1407,40.891506
1408,40.639275
1409,41.815
1410,46.836746
1411,53.276833
1412,57.99207
1413,60.850388
1414,62.35871
1415,58.99136
1416,55.27618
1417,49.437534
1418,47.51409
1419,48.39745
1420,49.072067
1421,46.804104
1422,43.801987
1423,45.682194
1424,44.12076
1425,38.25153
1426,40.09068
1427,40.334618
1428,38.024532
1429,36.11008
1430,42.464706
1431,40.74963
1432,42.018936
1433,42.929264
1434,47.964268
1435,54.09699
1436,59.244156
1437,61.278717
1438,61.289585
1439,59.134937
1440,54.911034
1441,49.465813
1442,46.858837
1443,45.955345
1444,46.33903
1445,46.85938
1446,49.08465
1447,45.48358
1448,42.755035
1449,41.722427
1450,37.390934
1451,35.800785
1452,37.32161
1453,35.611855
1454,33.78604
1455,37.325752
1456,35.827774
1457,39.37237
1458,42.053032
1459,46.721554
1460,51.162598
1461,53.24909
1462,50.490124
1463,48.893265
1464,44.33223
1465,39.43416
1466,39.05668
1467,40.44266
1468,41.713146
1469,42.54002
1470,44.97753
1471,48.13642
1472,47.298306
1473,44.61201
1474,44.84749
1475,43.858932
1476,42.439823
1477,43.81504
1478,44.985996
1479,37.01487
1480,30.559313
1481,31.39782
1482,36.191998
1483,41.090855
1484,48.397526
1485,54.902256
1486,54.614864
1487,52.308098
1488,49.723312
1489,48.447998
1490,44.301075
1491,41.274944
1492,41.01054
1493,37.559723
1494,36.68664
1495,37.18048
1496,36.162575
1497,33.767437
1498,36.781166
1499,34.375885
1500,32.738144
1501,35.72995
1502,36.860073
1503,29.293667
1504,23.298393
1505,22.503849
1506,23.973248
1507,26.258947
1508,24.814371
1509,26.768545
1510,25.250036
1511,27.296452
1512,27.591501
1513,31.900288
1514,29.119442
1515,29.251734
1516,33.24895
1517,38.22462
1518,41.85543
1519,44.834812
1520,40.975098
1521,35.880013
1522,34.281353
1523,29.55804
1524,23.41629
1525,22.349283
1526,21.621336
1527,21.172777
1528,20.913374
1529,24.842627
1530,27.454115
1531,32.22475
1532,36.525154
1533,38.549114
1534,35.26844
1535,32.332455
1536,28.510288
1537,23.30557
1538,23.050783
1539,23.378145
1540,25.201244
1541,28.221516
1542,29.197348
1543,29.209078
1544,25.283665
1545,21.105904
1546,18.788546
1547,21.044819
1548,25.214272
1549,22.865555
1550,21.142048
1551,20.74163
1552,17.634567
1553,19.671797
1554,24.484005
1555,30.165293
1556,31.662186
1557,33.319496
1558,31.1196
1559,27.942402
1560,24.92436
1561,21.285078
1562,21.095787
1563,20.134193
1564,21.709606
1565,21.35868
1566,19.661438
1567,16.430511
1568,11.162522
1569,6.2636814
1570,6.0655313
1571,10.332047
1572,10.802032
1573,10.113563
1574,8.691496
1575,8.531415
1576,6.545685
1577,8.528274
1578,12.957361
1579,16.046274
1580,20.661871
1581,22.456617
1582,23.67197
1583,22.624254
1584,21.479551
1585,18.499435
1586,17.468054
1587,16.093159
1588,15.296889
1589,11.97817
1590,9.35223
1591,6.8319592
1592,3.827876
1593,2.327714
1594,2.6038713
1595,5.0008106
1596,5.5648336
1597,6.9858046
1598,6.6689916
1599,6.404261
1600,5.7388577
1601,8.759481
1602,13.076036
1603,19.278755
1604,21.068499
1605,22.816517
1606,21.467026
1607,18.809229
1608,15.685076
1609,11.982713
1610,11.76682
1611,11.747618
1612,10.256261
1613,6.077798
1614,5.524086
1615,5.7602043
1616,5.234185
1617,4.3532815
1618,4.192356
1619,4.8896294
1620,4.91946
1621,7.1398296
1622,7.41256
1623,6.3070207
1624,7.3511987
1625,9.575149
1626,13.934034
1627,17.563917
1628,23.842598
1629,24.443817
1630,24.922272
1631,22.397179
1632,19.093075
1633,15.009542
1634,13.38288
1635,14.043052
1636,12.1516
1637,10.925742
1638,12.535656
1639,12.93027
1640,10.093648
1641,7.7492185
1642,6.0997224
1643,5.4522595
1644,8.0301
1645,9.471709
1646,9.361679
1647,5.09906
1648,4.3613
1649,6.533908
1650,11.8629465
1651,16.334223
1652,20.509745
1653,23.675362
1654,26.02428
1655,24.233593
1656,20.876074
1657,16.224575
1658,12.963231
1659,13.287578
1660,16.566875
1661,19.278595
1662,21.359468
1663,19.767403
1664,17.403818
1665,11.388682
1666,7.645571
1667,8.54801
1668,12.384881
1669,12.624557
1670,9.773874
1671,10.282934
1672,11.40705
1673,11.558409
1674,16.896341
1675,22.350225
1676,24.658848
1677,29.42551
1678,34.018932
1679,35.407017
1680,32.33327
1681,30.120686
1682,27.550688
1683,25.540947
1684,24.737726
1685,28.591639
1686,29.646935
1687,30.016766
1688,26.89468
1689,22.310972
1690,13.874078
1691,10.470069
1692,10.9656315
1693,11.748612
1694,9.926983
1695,10.060065
1696,9.865361
1697,13.382069
1698,15.937193
1699,17.278654
1700,19.27625
1701,18.259829
1702,14.887461
1703,10.446538
1704,8.805421
1705,8.526784
1706,11.333483
1707,15.385392
1708,18.655619
1709,17.724771
1710,17.143852
1711,11.786766
1712,8.232084
1713,9.154409
1714,14.006936
1715,16.375
1716,15.921434
1717,16.152838
1718,16.018938
1719,15.504296
1720,18.309174
1721,24.414803
1722,27.538307
1723,30.330198
1724,32.844273
1725,32.444256
1726,32.00905
1727,28.702425
1728,25.124937
1729,21.951637
1730,20.797838
1731,23.064533
1732,26.598583
1733,28.463009
1734,29.417707
1735,27.267254
1736,21.360239
1737,15.224598
1738,11.511338
1739,11.979185
1740,12.975782
1741,12.363626
1742,12.957614
1743,14.401199
1744,17.359146
1745,18.401188
1746,20.389307
1747,26.657257
1748,33.64222
1749,37.23708
1750,39.151226
1751,37.370884
1752,34.353302
1753,29.456514
1754,26.642614
1755,26.657555
1756,29.363081
1757,30.2367
1758,29.279596
1759,25.225674
1760,23.398987
1761,16.413485
1762,13.290607
1763,16.111156
1764,18.581083
1765,15.323073
1766,13.228167
1767,15.576398
1768,15.861479
1769,16.882454
1770,22.601305
1771,27.537125
1772,29.490541
1773,31.710127
1774,30.725813
1775,28.23792
1776,23.795412
1777,19.239834
1778,19.995382
1779,21.099195
1780,23.491907
1781,26.728994
1782,25.160942
1783,26.817299
1784,21.763266
1785,18.690342
1786,18.064594
1787,24.535727
1788,22.292555
1789,23.597925
1790,24.018465
1791,21.860592
1792,20.473772
1793,25.92025
1794,29.410685
1795,35.246254
1796,40.315155
1797,43.49082
1798,39.913017
1799,37.76461
1800,33.201283
1801,28.458487
1802,28.5165
1803,27.0554
1804,24.507015
1805,22.675148
1806,24.606522
1807,27.09876
1808,22.734766
1809,23.20655
1810,24.121618
1811,20.74215
1812,17.37946
1813,22.643991
1814,19.059584
1815,14.732114
1816,15.733689
1817,19.742664
1818,19.184896
1819,21.507841
1820,22.109814
1821,23.122437
1822,29.889568
1823,30.12067
1824,32.927624
1825,27.673712
1826,24.586042
1827,22.661615
1828,30.269032
1829,33.675434
1830,34.66638
1831,37.392654
1832,34.75374
1833,29.183044
1834,24.209917
1835,26.203062
1836,21.088474
1837,23.010017
1838,16.87241
1839,21.359287
1840,20.737545
1841,20.848452
1842,25.162987
1843,36.2628
1844,33.49013
1845,35.511097
1846,39.48229
1847,40.77484
1848,37.030968
1849,33.25016
1850,32.60891
1851,31.278345
1852,31.950891
1853,37.547607
1854,39.560818
1855,37.886887
